headline,paragraphs,category,url 
Milovan Rajevac: Ghana Football Association appoint Serbian as new Black Stars coach	Ghana Football Association (GFA) don appoint Serbian, Milovan Rajevac as new head coach for de Black Stars. Dis be after dem task three member committee to find new coach for de National team after dem sack former coach, C.K Akonnor. GFA President Kurt Okraku, make de announcement today as he unveil de new head coach, two assistants den contract details to Ghanaians. Contract Details Per de arrangements, e go coach de Black stars for one year, if e qualify for World Cup den dis go extend to February 2023 after Arvin tournament happen.  Coach Rajevac go earn $30,000 monthly salary. En job be to qualify Ghana to de World Cup den lift AFCON trophy. If e take Ghana to de World Cup e go earn $300,000 bonus. Milovan Rajevac, according to Ghana sports pundits be one of de most popular for Ghana sake of he lead Ghana to de 2010 World Cup. As head coach of de Black Stars e put together team wey perform well during de 2010 World Cup. As manager for Black Stars from August 2008, e continue de Black Stars qualification campaign to 2010 World Cup. Rajevac lead de team wey turn favourite during de tournament for South Africa until dem almost reach semi-finals. De Black Stars lose out to Uruguay during quarter-finals through penalty shootout. Milovan Rajevac quit Ghana after di World Cup on 8 September 2010. Rajevac be former footballer who play football professionally from 1973 to 1989. During en youthful days, e play for de Olympic team of Yugoslavia, Red Stars Belgrade New York Arrows. Milovan serve as Black Stars head coach for two years wey e handle 28 games. Two assistant coaches go assist Milovan Rajevac, one of whom be Ghanaian coach Maxwell Konadu. Second assistant coach be to support Otto Addo, who dey work for Germany	WORLD	https://www.bbc.com/pidgin/sport-58681606
Phone changers: EU wan rule to force USB-C chargers for all phones - Read why	"Manufacturers go dey forced to create a universal charging solution for phones and small electronic devices, under one new rule wey European Commission (EC) dey propose. Di aim na to reduce waste by encouraging consumers to re-use di chargers wey dem get before wen dem buy new device. All smartphones wey dem dey sell for EU must get USB-C chargers, di proposal tok. Apple don warn say dis kain move go harm innovation. Di tech giant na di main manufacturer of smartphones using one custom charging port, as dia iPhone series dey use one Apple-made ""Lightning"" connector. ""We remain concern about strict regulation wey want just one type of connector stifles innovation instead of encouraging am, wey at di end go harm consumers for Europe and around di world,"" di firm tell BBC. Dem add say di aims na to make every Apple device and usage carbon neutral by 2030. Most Android phones come with USB micro-B charging ports, or don already move to di more modern USB-C standard. New models of di iPad and MacBook dey use USB-C charging ports, just like high-end phone models from popular Android manufacturers like Samsung and Huawei. Di changes go apply to di charging port for di device body, whereas di end of di cable connecting to one plug fit be USB-C or USB-A. Around half of chargers wey dem dey sell with mobile phones  for di European Union for 2018 get  USB micro-B connector, while 29% get USB C connector and 21% Lightning connector,  Commission impact assessment study of 2019 find out. Di propose rules go apply to: Oda products including earbuds, smart-watches and fitness trackers no dey consider for technical reasons wey dey link to size and use conditions. Di proposal also standardises fast charging speeds - meaning devices capable of fast charging go dey charged for di same speeds. EU politicians don bin dey campaign for one common standard for over 10 years. Di Commission research estimate say disposed of and unused charging cables generate more than 11,000 tonnes of waste each year. For di European Union, around 420 million mobile phones and oda portable electronic devices na im dem sell for di last year.  Di average pesin own around three mobile phone chargers, and dey use two regularly. For 2009, more than 30 different chargers na im dey, whereas now most models stick to three - di USB-C, Lightning and USB micro-B. ""To get one common charging standard go be victory for common sense for di eyes of consumers,"" Ben Wood, one analyst for CCS Insight tok. ""Hopefully e go finally become non-issue if Apple keep adding USB-C to more devices."" E fit be some number of years before di proposals go come into effect. Di European Parliament and national governments go debate di legislative proposal, wey known as one Directive. MEPs and member states fit suggest amendments to di proposal. Na wen di EC agree for dis amendment,  dem go enact am. Di EC dey hope say dis go happen for 2022 - afta which member states go get two years to enact di rules into national law, and manufacturers go get 24 months to change dia charging ports. ""We give ndustry plenty of time to come up with dia own solutions, now time dey ripe for legislative action for one common charger. ""This na important win for our consumers and environment and in line with our green and digital ambitions,"" Commission Vice President Margrethe Vestager tok."	WORLD	https://www.bbc.com/pidgin/tori-58670459
Sudan coup attempt: Guinea coup d'état, Mali junta, why coup dey return for Africa	"Military coups don begin happen often for Africa, dis na afta many years of stability for di continent. Most of di coup wey dey happen for Africa don see soldiers use force take over di reign of power. Di one wey for be di latest coup incident na for Sudan wey di attempt fail. Just less dan one month ago na soldiers for Guinea wey kidnap dia President Alpha Condé for coup. In less dan one year Mali don experience two coups wey di Economic Community for West African States (Ecowas) still never fit resolve. Anytime wey soldiers successfully carry out any coup dem dey blame on corruption. Odas dey tok sey na sake of poverty and di need to unite di kontri. ""African kontris don get conditions wey dey common for coups, like poverty and poor economic performance.  ""Wen coup happen for one kontri e dey make di tin happen for oda kontris,"" Jonathan Powell tell BBC. Dis research work wey cover 19 African kontris show 6 out 10 further confirming say corruption na major reason wey coup plotters dey give - e confirm wetin Powell tok. Nigeria na one kontri wey get reputation for military coups. But those coup start to happen afta Independence and na eight don happen wey lead to di emergence of General Sani Abacha for 1993.  But Sudan na di kontri wit di highest number of coups wit 15 incidents - five of dem dey successful.  Di latest one happen for 2019 wit di removal of Omar al-Bashir as head of state. According to one study, na 80 successful coups don happen for sub-Saharan Africa. 108 of coup attempt wey happen between 1956 and 2001 don fail, di report show. Uganda, Côte d'Ivoire, Niger, Sierra Leone, Rwanda, Zimbabwe na some oda African kontris wey don experience coup."	WORLD	https://www.bbc.com/pidgin/tori-58643493
Sudan coup attempt fail - state media	"Goment for Sudan say dem stop one attempted military coup. ""Fail coup attempt hapun, make di pipo confront am,"" state media report on Tuesday. Reports from di capital Khartoum and nearby Omdurman say ogbonge military activity dey hapun, and di main bridge across di River Nile dey closed.  Di plotters bin try to take ova di state media building, AFP news agency report. Reports say di goment dey reported to tok say measures don dey ground to contain di situation.  Video ontop social media show armoured vehicles for city streets, and di AFP news agency report say traffic now be like say e don dey flow smoothly for central Khartoum. According to Reuters news agency, military spokesman Mohamed Al Faki Suleiman say di interrogation of suspects go soon begin. Na two years ago dem comot, President Omar al-Bashir, di kontri long-term ruler, from office. One power-sharing agreement wey goment bin establish involve di military, civilian representatives and protest groups.  BBC Africa correspondent Catherine Byaruhanga say Sudan transitional goment under pressure to deliver economic and political reforms even as demands from conservative and liberal constituencies dey compete..  "	WORLD	https://www.bbc.com/pidgin/tori-58638150
Missing Takoradi Pregnant Woman: Victim turn suspect as Ghana Police arrest 3 over ‘fake pregnancy den kidnapping’ drama	"Ghana Police Service say de alleged pregnant woman at de center of one alleged kidnapping story turn suspect. Police inside statement dem release say Josephine Panyin Mensah, possibly conspire to fake en kidnapping and pregnancy. ""Investigations suggest say be like de suspect conspire with other persons over her planned disappearance"" ACP Kwesi Ofori talk for statement inside.  Police say dema investigations show say de hospital de young lady say she attend no get medical records of her pregnancy. ""During investigation, she mention European hospital for Takoradi as hospital for en antenatal review den assessment."" ""Medical records for de facility suggest de lady de visit hospital without pregnancy somewhere October last year"" de statement add. Police officials for Ghana say one worrying issue be de increasing case of fake kidnapping cases which dem dey record for Western Region.  Dem explain say people dey create 'self kidnapping' to make money out of ransoms . Earlier, Ghanaians dey inside state of confusion over details surrounding how de woman go missing last week Thursday with nine months pregnancy, only to reappear without pregnancy this week.  De confusion come from claims from Regional minister who say medical doctors say no evidence dey show say de woman be pregnant. Meanwhile, her husband insist de wife be pregnant at de time she go missing. "	WORLD	https://www.bbc.com/pidgin/tori-58661996
Ghana President Nana Akufo-Addo to UN - 'Stop dey use Covid-19 vaccination as immigration control against Africans'	"De 76th United Nations General Assembly dey go on for New York, dis week. Global leaders gather in dema numbers to discuss issues which dey affect de world. West African leaders like President Akufo-Addo of Ghana den Muhammadu Buhari of Nigeria dey in attendance. On Wednesday, Prez Akufo-Addo of Ghana address de Assembly on some key issues.  Dis be some of de concerns he raise.  Ghana Prez Nana Akufo-Addo call on world leaders to stop dey use Covid-19 as immigration control against Africans.  Addressing world leaders during de 76th UN General Assembly, he describe de move by some Europeans who fail to recognize vaccinations manufactured in India as ""retrogressive."" ""One unfortunate development be say to enter some countries for Europe with Covidshield, Oxford-AztraZeneca manufactured by Indians no be recognized"" Prez Akufo-Addo explain.  Speaking on Ghana, Prez Akufo-Addo mention say de country dey make progress in de fight against Covid-19 pandemic. He mention plans to vaccinate some 20 million Ghanaians by the end of de year as part of efforts to reduce spread of de pandemic.  Ghana Prez and ECOWAS leader, Prez Akufo-Addo reveal say Guinea coup makers promise to release President Alpha Conde who dem overthrow and detain. Speaking to de world leaders, he reveal say following en last visit to Guinea as ECOWAS leader, de military junta give am indications of plans to release de deposed leader.  Prez Nana Akufo-Addo also talk about how United Nations for support ECOWAS sanctions dem leash out on Guinea after de coup. According to him, make de UN support de moves of ECOWAS which ban Mali and Guinea from regional bloc den help apply pressure on de military junta to hand over power to civilian governance."	WORLD	https://www.bbc.com/pidgin/tori-58661993
Lithuania on Chinese phones: Why di kontri dey ask pipo to throw away phones from China	"Lithuania Defence Ministry don warn consumers to throw away dia Chinese phones and avoid buying new ones One report by dia National Cyber Security Centre bin test 5G mobiles from Chinese manufacturers. E claim say, one Xiaomi phone don build-in censorship tools while another Huawei model get security flaws. Huawei say dem no send any user data externally and Xiaomi say e no censor communications. ""Our recommendation na make dem no buy new Chinese phones, and to get rid of those wey dem don already buy as fast as reasonably possible,"" Defence Deputy Minister Margiris Abukevicius tok. Xiaomi flagship Mi 10T 5G phone get one software wey fit detect and censor terms plus “Free Tibet”, ""Long live Taiwan independence"" or ""democracy movement"", di report tok. E also highlight more dan 449 terms wey di Xiaomi fone system apps fit censor, including di default internet browser.  For Europe, dem don switch off dis capability on dis models, but di report argue dem fit activate am remotely at any time.  ""Xiaomi devices no dey censor communications to or from im users,"" one tok-tok woman tell di BBC. ""Xiaomi neva and no go ever restrict or block any personal behaviours of our smartphone users, like searching, calling, web browsing or di use of third-party communication software."" Di firm dey fully GDPR compliant, she add. Di research also find out say Xiaomi device no dey transfer encrypted phone usage data to one server for Singapore.  ""E dey important, no be only to Lithuania but to all kontris wey use Xiaomi equipment,"" di centre tok. Di smartphone maker don increase in popularity wit affordable models, seeing one 64% rise for revenue in second quarter compared to one year before. Di report also highlight one flaw for Huawei P40 5G phone wey dey put users at risk of cyber-security breaches. “Di official Huawei application store AppGallery direct dia users to third-party e-stores wia anti-virus programs don assess some of di applications as malicious or infected wit viruses,” one joint statement by di Lithuanian Ministry of Defence and im National Cyber Security Centre tok. One Huawei tok-tok pesin tell di BBC say e dey abide by di laws and regulations of di kontris wia e dey operate, and e dey prioritise cyber-security and privacy. “We no dey ever process outside di Huawei device,” im add. “AppGallery dey only collect and process di data wey e dey necessary to allow im customers to search, install and manage third-party apps, di same way as oda app stores.” Huawei also dey perform security checks to make sure say di user only downloads “apps wey dey safe,” im tok. Di team also examine one further 5G model by OnePlus, but dem no find any issues. Di report dey come as tensions between Lithuania and China dey rise.   Last month, China demand say make Lithuania remove im ambassador from Beijing and say im fit withdraw im envoy from Vilnius. Di gbege start wen Taiwan announce say dem go name dia missions for Lithuania, di Taiwanese Representative Office. Other Taiwanese embassies for Europe and di United States use di name of di kontri capital city, Taipei, to avoid reference to di island itself, wey China claims as dia own territory."	WORLD	https://www.bbc.com/pidgin/world-58661992
Willie Garson: Biography of Sex and the City actor wey die at 57	"Willie Garson, di actor wey bin dey popular for playing talent agent Stanford Blatch for Sex and the City, don die at di age of 57, im son tok. For di hit HBO series, im play di role of close friend and confidante of Sarah Jessica Parker, Carrie Bradshaw. Most recently, im bin dey work on di spin-off series And Just Like That. Also for di TV series White Collar, Garson bin dey known as conman Mozzie. For now nobody know di cause of im death. Dem Born William Garson Paszamant for New Jersey for 1964, Garson bin study theatre and receive a masters of fine arts from Yale School of Drama. E come later den take up small roles for several popular television series for d 1980s, including Cheers, Family Ties and LA Law. Im also appear for some hit programmes of di 1990s like The X-Files, Boy Meets World and Friends. Na for 1998 dem drop Sex and the City and Garson appear throughout di seasons as Stanford Blatch, role wey e play for di franchise two films. Mario Cantone, wey bin play Garson on-screen partner Anthony Marentino for di series, bin write on Instagram say: ""I dey devastated and just overwhelmed wit sadness... You be gift from di gods."" Meanwhile, Cynthia Nixon, wey bin play Miranda Hobbes for di series, say: ""All of us love am and bin dey happy to work wit am. E funny die for film and in real life… While di executive producer of Sex And The City and Just Like That, Michael Patrick King, say Garson bin dey work"" even wen im bin dey sick"", but no give details. ""Im spirit and im dedication to im work bin dey present every day,"" e tok for statement. ""Im gifts as an actor and pesin everyone go miss am."" Im film credits include Groundhog Day, There's Something About Mary, and Fever Pitch. Garson na also a strong advocate for adoption and for 2009, im adopt im son Nathen, wey also share im tribute on Instagram. ""I dey glad say you get to share all your adventures wit me and you bin accomplish so much,"" e tok. ""I dey proud of you. I go always love you, but I feel say now na time for you to go on your own."""	WORLD	https://www.bbc.com/pidgin/tori-58649124
Kwame Nkrumah quotes, biography and what to know about de Ghanaian late politician and memorial day	"Ghana dey celebrate Kwame Nkrumah Memorial Day to mark 112th birthday of the Independence fighter. Ghanaians set dis day aside as holiday to remember de sacrifices wey Nkrumah make which result in de country becoming de first independent African country. Dem born Kwame Nkrumah on 21st September, 1909 wey he die on 27th April 1972. He be Ghanaian politician, political theorist, and African revolutionary leader who champion Pan-Africanism as strategy to unite Africa as one. He be de first Prime Minister and President of Ghana, afta e lead de Gold Coast to independence from Britain for 1957. Ogbonge advocate of Pan-Africanism, Nkrumah be founding member of de Organization of African Unity and winner of de Lenin Peace Prize from de Soviet Union for 1962. In February 1966, while Nkrumah travel out of Ghana on official visit to North Vietnam den China, a group of military and police officials stage coup d'état to overthrow am.Joseph Arthur Ankrah of de National Liberation Council den Lt. Gen. Emmanuel Kotoko be two notable persons wey take responsibility for de coup. Kwame Nkrumah graduate from Achimota College for 1930, he start en career as teacher for Roman Catholic junior schools for Elmina and Axim.  Over de years, he develop interest inside politics so he travel go United States to further en education.  He gain admission for Lincoln University, Pennsylvania around 1935. He obtain Bachelors Degree in Theology in 1939, wey he go on to read master's degrees for University of Pennsylvania. He study literature of socialism, where he  himself in de theories of Karl Marx, Vladimir Lenin, nationalism wey Black American leader, Marcus Garvey champion in de 1920s. En career in politics take off when he become de president of African Students' Organization of tUnited States and Canada. He leave United States in May 1945 for England, where he organize de 5th Pan-African Congress in Manchester. Nkrumah return to Ghana in 1947 to take up de position of United Gold Coast Convention (UGCC) in 1947 upon invitation from de party leadership. But he split from de UGCC to form Convention Peoples Party (CPP) on basis of de approach to independence struggle. He champion de approach of 'self govment now' as opposed to de UGCC ' who propose for 'self govment in shortest possible time.' As part of en fight for Independence, Nkrumah lead civil unrest movements which land him inside jail for one year.  But while in jail, Gold Coast hold de first general election on February 8, 1951 where de CPP candidate, Kwame Nkrumah win de elections.  De British Colonial Administration release Nkrumah from prison to become leader of government business of Gold Coast in 1952. Over de years, he continue to push for self govmemt until de British grant Ghana independence on 6th March, 1957. On 1st July, 1960 Dr Kwame Nkrumah declare Ghana as Republic wey he become de country en first President. De 1960 Republic signify de final exit of British Colonialists from Ghana as dem finally hand over all de affairs of governance give de country dema indigenous leaders. As a Republic, Ghana introduce dema own constitution dey take govern de country under Kwame Nkrumah. But Kwame Nkrumah, de main brain behind de fight wey make Ghana secure independence unfortunately no stay power keep. Around February 1966, General Kotoka den en squad overthrow am from power while he dey outside de country. Ghana under Kwame Nkrumah experience de fastest industrial growth in de history of de country.  He create job opportunities for Ghana which turn one of de wealthiest and industrial countries for Africa. Ghana turn major exporter of Cocoa worldwide under, increase gold production, he build de largest man made lake Volta River which dey generate electricity to de whole Ghana to date.  He build chaw roads, most popular among dem be Tema Motorway.  Also, he champion massive industrial drive, he turn de entire city of Tema into industrial hub. Inside Ten Year Development Plan, Nkrumah bring de Second Development Plan in 1959, start plans for development of 600 industrial factories. He also build schools, railways, hospitals, introduce social security system and more.  Nkrumah build de Ghanaian economy on de idea of self reliance, he argue say Africa for fit engage in trade independently else dem go end up in new form of colonialism called - now-colonialism. De most notable quote of Nkrumah dey include  ""I prefer freedom in danger than servitude in tranquility"" Dis be wan message on de need for Africans to be free from colonial rulers.  ""De independence of Ghana is meaningless unless it is linked up with de total liberation of Africa"" Over here, Nkrumah dey champion pan African agenda for African countries to unite under one leader, but dis never happen until he die for Conakry, Guinea following en overthrow. "	WORLD	https://www.bbc.com/pidgin/tori-58639237
Taliban request to speak for UN General Assembly for New York to world leaders	"Di Taliban don ask for di chance to address world leaders for di United Nations General Assembly dis week for New York City. Di group foreign minister make di request inside one letter on Monday. One UN committee go decide on di request. Di Taliban also nominate dia Doha-based spokesperson, Suhail Shaheen, as Afghanistan UN ambassador. Di group, wey seize control of Afghanistan last month, say di envoy for di goment dem comot no longer represent di kontri. Di request to participate for di high-level debate na sometin wey one credentials committee dey consider, dia nine members include US, China and Russia, according to one UN spokesperson. But e no dey likely say dem go meet before di end of di General Assembly session next Monday. Until den, under UN rules, Ghulam Isaczai go remain Afghanistan ambassador to di global body. E dey expected to make a speech on di final day of di meeting on 27 September. However, di Taliban say im mission ""no longer represent Afghanistan"". Dem also say several kontries no longer recognise former President Ashraf Ghani as leader.  Mr Ghani quickly comot Afghanistan as Taliban militants bin dey move go di capital, Kabul, on 15 August. Since den, e do take refuge for di United Arab Emirates. Wen di Taliban last control Afghanistan, between 1996 and 2001, di ambassador of di goment dem overthrow continue to remain as UN representative, afta di credentials committee put on hold dia decision on different claims for di position. At di UN meeting on Tuesday, Qatar ask world leaders to continue to dey engage with di Taliban. ""Boycotting dem go only lead to division and reactions, but dialogue go make sense,"" na so Qatar ruler, Sheikh Tamim bin Hamad Al Thani. Qatar don become important for di Afghanistan mata. Dem host talks between di Taliban and US wey result to di 2020 agreement to withdraw US-led Nato forces. Di kontri don also help Afghans and foreign nationals to evacuate di kontri since di Taliban takeover, and don facilitate recent in-house-Afghan peace talks."	WORLD	https://www.bbc.com/pidgin/world-58635504
WAEC Maths questions and answers: WAEC reveal 2021 WASSCE General Mathematics paper leak	"West Africa Examination Council [WAEC] don threaten to take action against schools wey get hand for examination malpractice across Ghana. WAEC say dem discover General Mathematics and English Language papers leak on social media. ""Cheating"" social media groups be dey in full swing prior to de conduct of de Mathematics (Elective) and English Language Papers on 9th and 13th September, 2021 respectively."" WAEC confam am for statement. De council give names of 11 schools wey allegedly involve for some of de examination malpractices, say dem dey on dia watch list. Dem also mention de names of di  alleged 'rogue' websites wey circulate several versions of de questions on social media. Although WAEC say  reports from dia investigation and further information demma receive show say de circulation no be too dey extensive. But de next line of action be to punish alias sanction all de pipo wey dem find culpable [those wey dey involved]. De exam body don promise to prosecute operatives of de fraudulent groups wey get hand for de exam expo and facilitate dia punishment. Also, WAEC go send various internationally accepted assessment procedures and interventions within dia domain to guarantee de credibility of results.  Dem don also tok say demma sanction all de students and groups wey involve for de cheating. Dem ask parents, religious leaders and well-meaning people for society to advice dia children to stay away from de social media group wey dey involve and also focus on dia books. WAEC wan increase inspection and monitoring for de following centres wey dem don mark sake of tip offs on intentions to cheat. Dis be de schools on dia watch list in Ghana WAEC 2021 Maths expo: See de social media platforms wia WAEC see di leaked papers  De exam body say di activities of social media cartels i.e rogue websites, WhatsApp/Telegram groups dey in full force wit several versions of di questions wey dem dey circulate on social media platforms.  Some of de groups na; Ruth, Jerusalema, Eminent Link, Mr. Robert, Success Room, Mr. IUPAC, Brotherhood and WAEC Secret Helper.  WAEC say dia investigative team dey track dis websites /WhatsApp/Telegram groups and dem don discover how dem dey operate. De council to also scrutinize  scripts of schools wia dem don report cheating. Dema withdraw some supervisors and invigilators from providing services for de Council pending further sanctioning. And finally continue to dey track rogue websites and social media cartels in collaboration wit security agencies. Apart from de exam irregularities wey WAEC don record for Ghana, di council don however hail de smooth running of de exams since e start on 16 August."	WORLD	https://www.bbc.com/pidgin/tori-58581172
Ghana traders lock up shops of foreign traders for Eastern Region for fresh trade wars	"Ghana Union of Traders Association (GUTA) members lock up de shops as protest against foreigners who dey operate retails shops.  Retail traders for New Juaben South Municipality as part of when dem describe as peaceful demonstration, lock some of de shops by force. ""Police for prevent illegal trading"" be some of de writings dem put on placards during de protest.  According to GUTA members, de laws of Ghana no dey allow for foreigners to engage in de retail market. During de lockdown process, de Ghanaian traders and one foreign trader who resist de locking of en shop almost turn chaotic.  Public Relations Officer of GUTA for Eastern Region, Darlen Nana Boateng talk Accra-based Citi News say ""de tin turn chaotic small but that no be de plan we come with."" ""He open de shop dey talk we say he go work, he no go comply to de directive"" he add.  Ghana den Nigeria traders over de years dey fight each other inside de retail trade business.  For most Ghana traders, dema Nigerian counterparts for engage only is wholesale business based on Ghana laws.  But for Nigerian traders, dem believe say free trade among ECOWAS countries dey allow make dem operate in Ghana freely.  Sake of that GIPC Act which dey require foreigners to have $1 million minimum capital to do business in Ghana no be proper. Around September last year, Nigeria House of Representatives, Femi Gbajabiamila visit Ghana Prez Nana Akufo Addo to discuss de trade wars dem ways to resolve am. Despite de diplomatic talks, some Nigerian traders for parts of Ghana no dey fit operate sale of dema shops still dey under lock and key. Over 40 foreign owned retail shops for Ghana dey under lock and key as part of protest by local traders. "	WORLD	https://www.bbc.com/pidgin/tori-58612488
Russia shooting: Gunman don kill at least eight pipo for one Russian university	"One gunman don kill at least eight pipo for one university inside di Russian city of Perm, officials tok.  Di attacker waka go di campus on Monday morning and start to dey shoot. Students and teachers hide demsef inside di university building; odas jump from windows.  Police say dey wound and detain di attacker, wey dem say na student. Di local health ministry say 19 pipo injure for di attack. Di incident happun around 11:00 (06:00 GMT) for Perm State University, wey dey about 1,300 kilometres (800 miles) east of di capital, Moscow, for di Urals. Videos wey dey circulate for social media show students dey throw dia belongings out of windows from buildings inside campus before dem jump to run from di shooter. Dis na piece of footage of student wey dey jump out of windows as broadcast on Russian TV: Some reports say di gunman don bin write on social media say e dey act alone and e no get any political or religious motives.  Dem identify di gunman as one student for di university, according to di Investigative Committee wey dey handle investigate into major crimes. One university teacher tell BBC say, e see students dey run from one building, and pipo dey jump out of di second floor as e dey go class.  ""Dem jump out in some horror, screaming,"" e tok. ""One of di students tell me say na shooting. I hear pops, everyone begin to scatter in different directions. I go meet  my students for di second building and continue to hear di pops."" Na about 10 buildings dey di Perm University campus, and di security service immediately block all buildings and passages, e add. Perm University post one message on social networks advising students wey dey di building to stay inside di classrooms. ""Na about 60 pipo dey di classroom. We close di door and block am with chairs,"" one student, Semyon Karyakin, tell Reuters news agency. Earlier dis year, one 19-year old gunman bin open fire for im old school wey dey central Russian city of Kazan, killing nine pipo. "	WORLD	https://www.bbc.com/pidgin/world-58621343
US Travel: America lift Covid travel ban - See wetin you need to know	"America don announce plans to relax tough air travel restrictions wey dem put 18 months ago to try to control di spread of Covid-19 From November, dem go begin allow foreign travellers to fly enta US if dem dey fully vaccinated, and do testing and contact tracing.  Dis dey happun afta di US bin put tough restrictions on travel since early last year. US bin first put di restrictions on travellers from China for early 2020, and then extend am to oda kontries. ""Dis na happy day - Big Apple, here I come!"" French entrepreneur Stephane Le Breton tell di associated Press news agency, as e hope to travel go New York City afta e bin stop di trip sake of di restriction. Fully vaccinated travellers from Brazil, China, India, and many European nations go dey able to board flights from November. White House Covid-19 co-ordinator Jeff Zients announce di new rules on Monday, say: ""Dis na based on individuals rather dan a kontri-based approach, so na stronger system."" ""Most importantly, foreign nationals wey dey fly to di US go dey required to dey fully vaccinated,"" e tok.  Under di new rules, foreign travellers go need to demonstrate proof of vaccination before flying,  Obtain a negative Covid-19 test result within three days of travelling,  And provide dia contact information. Dem no go need to quarantine. Officials say some exceptions go dey to di new policy, including for children wey no dey eligible to dey vaccinated.  E no dey immediately clear if di new rules apply only to US-approved vaccines, as oga Zients say dis na wetin di US Centers for Disease Control go decide. One White House source tell BBC say di question of weda pipo wey don take di AstraZeneca vaccine or 12- to 18-year-olds wey don take only one jab go dey allowed to enta under di new rules na level of ""granular detail"" wey dem dey still dey work out, though dis one go affect millions.  Americans wey no dey fully vaccinated go still dey able to enta, but dem go need to dey tested before dia return to di US, and afta dem arrive home. Oga Zients tok say di policy go come into effect for early November, but e no give di exact date.  Di new rules no apply to land borders, meaning say restrictions go continue to apply to cross-border travel with Canada and Mexico.  Di easing of travel rules dey come as surprise to many, afta di US goment tok last week say no be di right time to lift di restrictions.  One British official tell BBC say, di decision just come all of a sudden. Afta di announcement, UK Prime Minister Boris Johnson say e dey ""delighted"".  ""Dis na fantastic boost for business and trade, and great say family and friends on both sides of di pond go fit reunite once again,"" e write for Twitter.  German Vice-Chancellor Olaf Scholz also welcome di change and say na ""great news for German and European investments, our exports and transatlantic relations"".  Travellers dey also celebrate dis new changes. "	WORLD	https://www.bbc.com/pidgin/tori-58636087
Rwandan hotel hero: Paul Rusesabagina dey convicted of terror charges, Paul Kaigame react	"Paul Rusesabagina - Rwandan hotel manager don chop court conviction say e dey guilty of terror-related crimes. Rusesabagina na man wey pipo see as hero for film as a life-saving hero during di 1994 Rwandan genocide. Court find Paul Rusesabagina, age 67, guilty of supporting a rebel group from exile wey kill nine civilians for 2018. Im family don allege sey dem carry am by force enter Rwanda. Dem also say e no get fair trial. Rusesabagina journey from celebrated figure to state enemy happen as e continue to criticise goment. Initially dem bin hail am for wetin e do to prevent di killing of some pipo during di genocide. In a period of 100 days from April 1994, na 800,000 pipo, mostly from di Tutsi ethnic group, dem slaughter. For di Oscar-nominated movie Hotel Rwanda, Rusesabagina, wey Don Cheadle play, show as hotel manager wey manage to protect more dan 1,000 pipo. Dis pipo bin  dey find shelter. But some survivors don also kwesion dis version of event. As Rusesabagina profile rise sake of di 2005 movie, im decision to always criticise di post-genocide goment and President Paul Kagame come gain plenty audience. E tok about human rights abuse and allege say goment dey target Hutus. As e dey live for exile, Rusesabagina go on to lead one opposition coalition, wey get armed wing -  di National Liberation Front (FLN). For one 2018 video message, e call for regime change saying ""di time don come for us to use any means possible to bring about change for Rwanda"". Dem accuse di FLN of carrying out attacks for 2018 wia authorities say nine pipo die. Rusesabagina say e no tell anybody to target civilians but latr gree sey im send money to di group. Rusesabagina family say dem kidnap and forcefully carry am enter Rwanda last year. But for court, one witness tok about how e bin  trick Rusesabagina enter one plane for Dubai by telling am sey di flight dey go to neighbouring Burundi. E withdraw from di trial for March dis year, shortly afta di matter start saying dem no dey give am fair hearing. Im daughter, Carine Kanimba, tell BBC Newsday programme sey her father no get proper access to im lawyers and say di president na ""di only judge for di court"". Twenty odas na im dey try alongside Rusesabagina, some of dem wey be members of di FLN wey implicate am for dia evidence. Di prosecution don ask for a life sentence for Rusesabagina. Rwanda President don tok sey some African kontris still dey experience coup because dem no dey pay attention to dia history. President Paul Kaigame say for example di Rwanda genocide na a part of di history wey no suppose ""re-occurr"". Oga Kaigame dey tok during one sidon wey e get wit young pipo for Kigali. E sey African kontris no need wait for any kontri or organization to dictate wetin dey happen for dia konri. ""We don learn our lessons from di genocide wey happen.  Part of di tins wey we do to restore peace for Rwanda na to bring everybody back together.  Even pipo wey get questionable character we put dem for goment. Political discontent na im dey cause coup for some African kontris.  E dey happen among di elites no be among ordinary pipo because dem no get say for wetin influential pipo dey plan,"" President Kaigame tok"	WORLD	https://www.bbc.com/pidgin/tori-58627774
